hidden_1,hidden_2,learning_rate,beta,batch_size,epochs,epsilon,min_samples,clusters,outliers,outlier_percentage,silhouette,dbi,chi,cluster_error,silhouette_error,dbi_error,chi_error,matching_error
64,32,0.0004,0.01,128,50,0.3,60,13,481,6.289225941422593,0.6384519934654236,0.47716664485715565,14645.326093506752,0.08333333333333333,0.2826382095894117,1.5114033939850298,0.89436278342345,0.6929344300828062
64,32,0.0004,0.01,128,50,0.3,70,13,511,6.681485355648535,0.642501711845398,0.46696107389893443,14709.305561234529,0.08333333333333333,0.278087964218654,1.4576898626259707,0.8939012974281461,0.678253114401526
64,32,0.0004,0.01,128,50,0.3,80,13,620,8.106694560669455,0.6323946118354797,0.4905614347962991,14714.314363347115,0.08333333333333333,0.2894442563646295,1.581902288401574,0.8938651687745279,0.7121362617185162
64,32,0.0004,0.01,128,50,0.3,90,12,734,9.597280334728033,0.641196608543396,0.45771032930492633,15649.063165750518,0.0,0.27955437242315057,1.4090017331838227,0.8871227950606413,0.6439197251669037
64,32,0.0004,0.01,128,50,0.3,100,12,780,10.198744769874477,0.6443656086921692,0.4481277549862343,15709.727191182918,0.0,0.2759936980986863,1.3585671315064962,0.8866852234591561,0.6303115132660847
64,32,0.0004,0.01,128,50,0.35,10,13,1,0.01307531380753138,0.30170634388923645,0.6410962608544188,3235.631604015705,0.08333333333333333,0.661004107989622,2.3741908466022044,0.9766612833109342,1.0237973928090234
64,32,0.0004,0.01,128,50,0.35,20,15,21,0.27458158995815896,0.39037543535232544,0.5685343500746587,4040.283172036739,0.25,0.5613759153344658,1.9922860530245194,0.9708573052078189,0.9436298183917011
64,32,0.0004,0.01,128,50,0.35,30,14,53,0.6929916317991631,0.39397579431533813,0.5803617379668559,4294.106837807142,0.16666666666666666,0.5573305681850134,2.054535462983452,0.9690264667968441,0.9368897911579941
64,32,0.0004,0.01,128,50,0.35,40,14,119,1.5559623430962344,0.4175720810890198,0.5397399290860423,4505.527796013065,0.16666666666666666,0.5308178864168317,1.8407364688739067,0.9675014805037273,0.8764306256152831
64,32,0.0004,0.01,128,50,0.35,50,13,255,3.334205020920502,0.42817118763923645,0.500267541857557,4686.301403022079,0.08333333333333333,0.5189087779334421,1.6329870624081944,0.9661975545581384,0.800356682058277
64,32,0.0004,0.01,128,50,0.35,60,13,338,4.419456066945607,0.43989619612693787,0.4926465662086939,4751.9736117630755,0.08333333333333333,0.5057346110933283,1.5928766642562837,0.9657238587664887,0.7869171168623585
64,32,0.0004,0.01,128,50,0.35,70,12,472,6.171548117154812,0.632646381855011,0.4698686567582368,14845.178361368417,0.0,0.28916136870223486,1.4729929303065095,0.8929212424725265,0.6637688853703176
64,32,0.0004,0.01,128,50,0.35,80,11,551,7.20449790794979,0.6316499710083008,0.4905595018171857,15698.317160464429,0.08333333333333333,0.2902809314513474,1.5818921148272933,0.8867675243842744,0.7105684759990621
64,32,0.0004,0.01,128,50,0.35,90,12,580,7.583682008368201,0.6171041131019592,0.5013746236708243,14575.372983820707,0.0,0.30662459202027054,1.638813808793812,0.8948673574937661,0.7100764395769622
64,32,0.0004,0.01,128,50,0.35,100,11,662,8.655857740585773,0.6419815421104431,0.46111656695709885,15811.640015802579,0.08333333333333333,0.27867242459500774,1.4269292997742045,0.8859501229187149,0.6687212951553151
64,32,0.0004,0.01,128,50,0.4,10,11,0,0.0,0.23649311065673828,0.6258970442670188,2510.5914670917846,0.08333333333333333,0.7342774037564739,2.2941949698264144,0.9818910215551978,1.023424182117855
64,32,0.0004,0.01,128,50,0.4,20,12,13,0.16997907949790797,0.23583967983722687,0.6387679451125566,2517.169159590974,0.0,0.7350115956885092,2.361936553223982,0.9818435764438582,1.0196979313390875
64,32,0.0004,0.01,128,50,0.4,30,12,41,0.5360878661087867,0.298880934715271,0.5688500232952639,2912.299031687543,0.0,0.6641787250390213,1.9939474910277046,0.9789934917405181,0.909279926951811
64,32,0.0004,0.01,128,50,0.4,40,14,52,0.6799163179916319,0.3831714391708374,0.5792977166560697,4293.4990296016385,0.16666666666666666,0.5694702930664748,2.048935350821419,0.969030850937329,0.9385257903729725
64,32,0.0004,0.01,128,50,0.4,50,13,107,1.3990585774058577,0.3966216444969177,0.5860542955712537,4527.118008619697,0.08333333333333333,0.554357702812452,2.0844962924802823,0.9673457495933675,0.9223832695548588
64,32,0.0004,0.01,128,50,0.4,60,12,233,3.0465481171548117,0.4093647301197052,0.5520545719546351,4756.417749377034,0.0,0.540039629078983,1.9055503787086059,0.9656918030563854,0.8528204527109936
64,32,0.0004,0.01,128,50,0.4,70,11,387,5.060146443514644,0.41994336247444153,0.5091795782667824,5095.890585075715,0.08333333333333333,0.5281535253096162,1.6798925171935915,0.9632431743787039,0.8136556375538112
64,32,0.0004,0.01,128,50,0.4,80,10,539,7.047594142259414,0.42426761984825134,0.5039297940643349,5667.9081688765555,0.16666666666666666,0.5232948091592682,1.6522620740228153,0.9591171928198259,0.825335185667144
64,32,0.0004,0.01,128,50,0.4,90,10,541,7.073744769874477,0.4278368651866913,0.4967207115901505,5665.951593775615,0.16666666666666666,0.5192844211385491,1.6143195346850028,0.959131305660084,0.8148504820375757
64,32,0.0004,0.01,128,50,0.4,100,10,548,7.165271966527197,0.42690733075141907,0.4931214448588033,5656.692394074694,0.16666666666666666,0.5203288418523382,1.595376025572649,0.9591980925706578,0.8103924066655779
64,32,0.0004,0.01,128,50,0.45,10,8,0,0.0,0.22008058428764343,0.6858156969918536,3239.648849174211,0.3333333333333333,0.7527184446206253,2.6095562999571245,0.9766323067900878,1.1680600961752927
64,32,0.0004,0.01,128,50,0.45,20,9,0,0.0,0.22747710347175598,0.6726181377195224,3074.303121281109,0.25,0.7444077489081393,2.540095461681697,0.9778249509385302,1.1280820403820915
64,32,0.0004,0.01,128,50,0.45,30,10,4,0.05230125523012552,0.22739121317863464,0.6977349878807952,3021.1747649519057,0.16666666666666666,0.7445042548554667,2.6722894098989225,0.9782081675120685,1.140417124733281
64,32,0.0004,0.01,128,50,0.45,40,9,44,0.5753138075313807,0.23802566528320312,0.7114196911474102,3340.8550448342894,0.25,0.7325554322660639,2.7443141639337383,0.975902303187466,1.175692974846817
64,32,0.0004,0.01,128,50,0.45,50,11,52,0.6799163179916319,0.30011114478111267,0.5823226067872004,3176.7112189319005,0.08333333333333333,0.6627964665380757,2.0648558251957914,0.977086277977501,0.9470179757611753
64,32,0.0004,0.01,128,50,0.45,60,11,109,1.4252092050209206,0.3182806074619293,0.5552743150105154,3137.2514267177003,0.08333333333333333,0.6423813399304165,1.9224963947921863,0.9773709027505912,0.9063954927016318
64,32,0.0004,0.01,128,50,0.45,70,10,259,3.3865062761506275,0.3314990997314453,0.5123146526124583,3264.9246663318163,0.16666666666666666,0.6275291014253424,1.6963929084866227,0.976449991493441,0.8667596670180182
64,32,0.0004,0.01,128,50,0.45,80,8,424,5.543933054393305,0.3064514100551605,0.5615976213177543,3709.453345820587,0.3333333333333333,0.6556725729717298,1.9557769543039698,0.9732435915751446,0.9795066130460444
64,32,0.0004,0.01,128,50,0.45,90,8,526,6.877615062761507,0.40183812379837036,0.6057363319584321,6271.393802112266,0.3333333333333333,0.5484964901141907,2.1880859576759586,0.9547642311901615,1.0061700030784109
64,32,0.0004,0.01,128,50,0.45,100,9,531,6.9429916317991625,0.41356849670410156,0.5647221676976942,5872.051840111544,0.25,0.5353162958380882,1.9722219352510222,0.957644697835877,0.9287957322312468
64,32,0.0004,0.01,128,50,0.5,10,7,0,0.0,0.22048957645893097,0.7175865151746684,3488.281395633287,0.4166666666666667,0.7522589028551337,2.7767711324982547,0.9748389120926545,1.2301339035281775
64,32,0.0004,0.01,128,50,0.5,20,7,0,0.0,0.22048957645893097,0.7175865151746683,3488.281395633287,0.4166666666666667,0.7522589028551337,2.7767711324982547,0.9748389120926545,1.2301339035281775
64,32,0.0004,0.01,128,50,0.5,30,7,0,0.0,0.22048957645893097,0.7175865151746683,3488.281395633287,0.4166666666666667,0.7522589028551337,2.7767711324982547,0.9748389120926545,1.2301339035281775
64,32,0.0004,0.01,128,50,0.5,40,7,36,0.47071129707112974,0.25934574007987976,0.7451510668730644,3948.8984945751695,0.4166666666666667,0.7086002920450789,2.9218477203845494,0.9715164658781342,1.2546577862436075
64,32,0.0004,0.01,128,50,0.5,50,9,40,0.5230125523012552,0.23738664388656616,0.7120846503618833,3347.5187447190438,0.25,0.733273433835319,2.7478139492730698,0.9758542377020386,1.1767354052026069
64,32,0.0004,0.01,128,50,0.5,60,9,103,1.3467573221757323,0.24218374490737915,0.6728656817987946,3288.5033833666357,0.25,0.727883432688338,2.5413983252568135,0.9762799174355402,1.1238904188451728
64,32,0.0004,0.01,128,50,0.5,70,9,173,2.2620292887029287,0.32658013701438904,0.5936894236065307,3801.8183360435987,0.25,0.6330560258265292,2.1246811768764773,0.9725773598767871,0.9950786406449483
64,32,0.0004,0.01,128,50,0.5,80,9,223,2.915794979079498,0.33248522877693176,0.5591032554216158,3683.828711233062,0.25,0.6264210912618744,1.942648712745346,0.9734284229033332,0.9481245567276384
64,32,0.0004,0.01,128,50,0.5,90,7,424,5.543933054393305,0.33094334602355957,0.6134073461449738,4235.318506116819,0.4166666666666667,0.6281535437937533,2.2284597165524938,0.9694505089579606,1.0606826089927186
64,32,0.0004,0.01,128,50,0.5,100,6,524,6.851464435146444,0.3184983432292938,0.6086908899745531,4900.3180812730225,0.5,0.6421366930007935,2.203636263023964,0.9646538452513574,1.0776067003190286
64,32,0.0004,0.01,128,50,0.55,10,3,0,0.0,0.33037686347961426,0.6486959898420138,1089.0757213982454,0.75,0.6287900410341413,2.4141894202211254,0.9921444611669918,1.1962809806055645
64,32,0.0004,0.01,128,50,0.55,20,3,0,0.0,0.33037686347961426,0.6486959898420138,1089.0757213982454,0.75,0.6287900410341413,2.4141894202211254,0.9921444611669918,1.1962809806055645
64,32,0.0004,0.01,128,50,0.55,30,3,0,0.0,0.33037686347961426,0.6486959898420138,1089.0757213982454,0.75,0.6287900410341413,2.4141894202211254,0.9921444611669918,1.1962809806055645
64,32,0.0004,0.01,128,50,0.55,40,4,33,0.4314853556485356,0.2688140869140625,0.6176432019582995,806.6016872168129,0.6666666666666666,0.697961700096559,2.2507536945173654,0.9941819556232817,1.1523910042259682
64,32,0.0004,0.01,128,50,0.55,50,4,33,0.4314853556485356,0.2688140869140625,0.6178988070999725,807.8234200753951,0.6666666666666666,0.697961700096559,2.2520989847366972,0.994173143224175,1.1527251236810245
64,32,0.0004,0.01,128,50,0.55,60,6,93,1.2160041841004186,0.38433703780174255,0.5731794339754651,3585.0724130133644,0.5,0.5681606316834353,2.016733863028764,0.9741407553155119,1.0147588125069278
64,32,0.0004,0.01,128,50,0.55,70,7,159,2.0789748953974896,0.2605379819869995,0.6586188791708248,4065.141728124727,0.4166666666666667,0.7072606943966298,2.466415153530657,0.9706779996289275,1.1402551285557203
64,32,0.0004,0.01,128,50,0.55,80,7,162,2.1182008368200838,0.2518002390861511,0.652246223205476,4072.3341893966426,0.4166666666666667,0.7170783830492684,2.4328748589761893,0.9706261201703037,1.1343115072156071
64,32,0.0004,0.01,128,50,0.55,90,8,193,2.5235355648535567,0.33252885937690735,0.5716560893073293,4060.887100769374,0.3333333333333333,0.6263720681158345,2.008716259512259,0.9707086883953312,0.9847825873391894
64,32,0.0004,0.01,128,50,0.55,100,8,310,4.0533472803347275,0.333644837141037,0.5888764438502231,3881.3127587178933,0.3333333333333333,0.6251181605156888,2.099349704474858,0.9720039640035196,1.00745129058185
64,32,0.0004,0.01,128,50,0.6,10,2,0,0.0,0.3579259216785431,0.7181814779303398,1014.8027844378704,0.8333333333333334,0.5978360430578168,2.7799025154228407,0.9926801942928619,1.3009380215267132
64,32,0.0004,0.01,128,50,0.6,20,3,0,0.0,0.33037686347961426,0.6486959898420138,1089.0757213982454,0.75,0.6287900410341413,2.4141894202211254,0.9921444611669918,1.1962809806055645
64,32,0.0004,0.01,128,50,0.6,30,3,0,0.0,0.33037686347961426,0.6486959898420138,1089.0757213982454,0.75,0.6287900410341413,2.4141894202211254,0.9921444611669918,1.1962809806055645
64,32,0.0004,0.01,128,50,0.6,40,3,0,0.0,0.33037686347961426,0.6486959898420138,1089.0757213982454,0.75,0.6287900410341413,2.4141894202211254,0.9921444611669918,1.1962809806055645
64,32,0.0004,0.01,128,50,0.6,50,4,25,0.3268828451882845,0.2522410452365875,0.6176112031880705,806.8493960681627,0.6666666666666666,0.7165830952397892,2.250585279937213,0.9941801688912273,1.157003802683724
64,32,0.0004,0.01,128,50,0.6,60,5,27,0.3530334728033473,0.44476959109306335,0.6756291305764452,4403.528177133382,0.5833333333333334,0.5002588864122883,2.5559427925076066,0.9682372070940077,1.151943054836809
64,32,0.0004,0.01,128,50,0.6,70,4,81,1.0591004184100419,0.5021243095397949,0.5880712706170315,5668.599471711292,0.6666666666666666,0.43581538253955626,2.095111950615955,0.9591122064298467,1.0391765515630063
64,32,0.0004,0.01,128,50,0.6,80,5,146,1.9089958158995817,0.281373530626297,0.6684654353875479,5286.163388605212,0.5833333333333334,0.6838499655884304,2.518239133618673,0.9618707304176245,1.1868232907395153
64,32,0.0004,0.01,128,50,0.6,90,7,147,1.922071129707113,0.2607884407043457,0.6497439834316776,4054.905939687927,0.4166666666666667,0.7069792801074768,2.419705175956198,0.9707518307060252,1.1285257383590919
64,32,0.0004,0.01,128,50,0.6,100,6,259,3.3865062761506275,0.2569465637207031,0.6633941564118561,4427.732601357332,0.5,0.7112959958194347,2.4915481916413476,0.968062619789667,1.1677267018126123
64,32,0.0004,0.01,128,50,0.65,50,2,0,0.0,0.3999375104904175,0.6419956443986016,842.9383033823206,0.8333333333333334,0.5506320106849242,2.3789244442031663,0.9939198584212784,1.1892024116606754
64,32,0.0004,0.01,128,50,0.65,60,3,1,0.01307531380753138,0.3171928822994232,0.6174259738799738,520.1769974636878,0.75,0.643603503034356,2.249610388841967,0.9962479462875481,1.1598654595409679
64,32,0.0004,0.01,128,50,0.65,70,2,65,0.8498953974895397,0.409853994846344,0.6422330398798309,883.4503658233266,0.8333333333333334,0.5394898934310741,2.3801738941043733,0.9936276435885926,1.1866561911143434
64,32,0.0004,0.01,128,50,0.65,80,2,65,0.8498953974895397,0.409853994846344,0.6426940378289333,885.9408763551718,0.8333333333333334,0.5394898934310741,2.382600199099649,0.9936096794545911,1.187258276329662
64,32,0.0004,0.01,128,50,0.65,90,2,85,1.1114016736401673,0.42048221826553345,0.6296273855717005,879.7943386422302,0.8333333333333334,0.5275480693645692,2.313828345114213,0.993654014632342,1.1670909406111145
64,32,0.0004,0.01,128,50,0.65,100,3,129,1.6867154811715481,0.365706205368042,0.5700398586269874,335.05890831471106,0.75,0.5890941512718629,2.000209782247302,0.997583209125044,1.084221785661052
64,32,0.0004,0.01,128,50,0.7,60,2,0,0.0,0.3999375104904175,0.6419956443986016,842.9383033823206,0.8333333333333334,0.5506320106849242,2.3789244442031663,0.9939198584212784,1.1892024116606754
64,32,0.0004,0.01,128,50,0.7,70,2,46,0.6014644351464435,0.40963882207870483,0.6340834175396455,864.6456296116412,0.8333333333333334,0.5397316605857249,2.3372811449455027,0.9937632827665237,1.1760273554077711
64,32,0.0004,0.01,128,50,0.7,80,2,46,0.6014644351464435,0.40963882207870483,0.6340834175396455,864.6456296116412,0.8333333333333334,0.5397316605857249,2.3372811449455027,0.9937632827665237,1.1760273554077711
64,32,0.0004,0.01,128,50,0.7,90,2,46,0.6014644351464435,0.40963882207870483,0.6340834175396455,864.6456296116412,0.8333333333333334,0.5397316605857249,2.3372811449455027,0.9937632827665237,1.1760273554077711
64,32,0.0004,0.01,128,50,0.7,100,2,69,0.9021966527196652,0.41260844469070435,0.6308143866744274,842.1377400916123,0.8333333333333334,0.5363950059655007,2.320075719339091,0.9939256329105033,1.1709324228871072
64,32,0.0004,0.1,128,50,0.2,10,8,0,0.0,0.7323595285415649,0.42004591444987793,20844.494159512673,0.3333333333333333,0.1771241252341967,1.2107679707888312,0.8496479812126992,0.6427183526422651
64,32,0.0004,0.1,128,50,0.2,20,9,0,0.0,0.7378745675086975,0.3999562719370369,19619.7414469721,0.25,0.17092745223741854,1.105033010194931,0.8584821626246604,0.5961106562642525
64,32,0.0004,0.1,128,50,0.2,30,9,0,0.0,0.7378745675086975,0.3999562719370369,19619.7414469721,0.25,0.17092745223741854,1.105033010194931,0.8584821626246604,0.5961106562642525
64,32,0.0004,0.1,128,50,0.2,40,9,2,0.02615062761506276,0.7342225909233093,0.3992568001071489,19622.68911057383,0.25,0.1750307967153828,1.10135157951131,0.8584609010305994,0.5962108193143231
64,32,0.0004,0.1,128,50,0.2,50,9,3,0.03922594142259414,0.7362267971038818,0.39891317320744735,19618.146307772848,0.25,0.17277887965855976,1.0995430168813018,0.8584936684159269,0.5952038912389471
64,32,0.0004,0.1,128,50,0.2,60,9,4,0.05230125523012552,0.7326990962028503,0.3979328508232568,19610.384090407693,0.25,0.17674258853612324,1.094383425385562,0.858549657543904,0.5949189178663974
64,32,0.0004,0.1,128,50,0.2,70,9,6,0.07845188284518828,0.7281984090805054,0.3974719182256471,19597.93711702565,0.25,0.18179954035898274,1.091957464345511,0.8586394379704023,0.595599110668724
64,32,0.0004,0.1,128,50,0.2,80,9,82,1.0721757322175733,0.7491375207901001,0.3684881085392824,22553.788394735053,0.25,0.15827244855044934,0.9394110975751704,0.8373187859345353,0.5462505830150388
64,32,0.0004,0.1,128,50,0.2,90,8,164,2.1443514644351467,0.7370836734771729,0.38200387253959345,24593.503088217112,0.3333333333333333,0.17181609721665972,1.0105466975768076,0.8226062570735174,0.5845755963000795
64,32,0.0004,0.1,128,50,0.2,100,9,170,2.2228033472803346,0.7239001393318176,0.34751770632043805,25555.484485919147,0.25,0.186629056930542,0.8290405595812529,0.8156674537581909,0.5203342675674965
64,32,0.0004,0.1,128,50,0.25,10,6,0,0.0,0.6992622017860413,0.49691846676867807,17522.03083788534,0.5,0.21431213282467276,1.615360351414095,0.8736130179236266,0.8008213755405986
64,32,0.0004,0.1,128,50,0.25,20,6,0,0.0,0.6992622017860413,0.49691846676867807,17522.03083788534,0.5,0.21431213282467276,1.615360351414095,0.8736130179236266,0.8008213755405986
64,32,0.0004,0.1,128,50,0.25,30,6,0,0.0,0.6992622017860413,0.49691846676867807,17522.03083788534,0.5,0.21431213282467276,1.615360351414095,0.8736130179236266,0.8008213755405986
64,32,0.0004,0.1,128,50,0.25,40,6,0,0.0,0.6992622017860413,0.49691846676867807,17522.03083788534,0.5,0.21431213282467276,1.615360351414095,0.8736130179236266,0.8008213755405986
